quote_date,region,item_id,p_mean,p_75,p_median,p_25,date,dateStata,dateISO,obs,year,month,quarter,_merge,regionDesc,country,mergeregion
201703,6,610231,150.8486,186,139.96,129.38,350,01/03/2017,01/03/2017,115516,2017,3,1,matched (3),East Midlands,England,matched (3)
201411,6,610231,166.875,210,150,127.5,322,01/11/2014,01/11/2014,111793,2014,11,4,matched (3),East Midlands,England,matched (3)
201004,6,610231,117.364,164.5,119.95,61.68,267,01/04/2010,01/04/2010,104566,2010,4,2,matched (3),East Midlands,England,matched (3)
200403,6,610231,72.62692,85,75,56.4,194,01/03/2004,01/03/2004,105011,2004,3,1,matched (3),East Midlands,England,matched (3)
201807,6,610231,141.67,180.5,140.18,106.5,366,01/07/2018,01/07/2018,124520,2018,7,3,matched (3),East Midlands,England,matched (3)
200504,6,610231,87.548,107.99,82.25,60,207,01/04/2005,01/04/2005,112133,2005,4,2,matched (3),East Midlands,England,matched (3)
201310,6,610231,163.4,210,150.5,115.1,309,01/10/2013,01/10/2013,112357,2013,10,4,matched (3),East Midlands,England,matched (3)
201704,6,610231,150.8486,186,139.96,129.38,351,01/04/2017,01/04/2017,116889,2017,4,2,matched (3),East Midlands,England,matched (3)
201306,6,610231,158.4078,200,145,115.2,305,01/06/2013,01/06/2013,113182,2013,6,2,matched (3),East Midlands,England,matched (3)
201712,6,610231,146.3643,186,139.95,125,359,01/12/2017,01/12/2017,117146,2017,12,4,matched (3),East Midlands,England,matched (3)
200910,6,610231,110.7069,140,101.49,69.625,261,01/10/2009,01/10/2009,102962,2009,10,4,matched (3),East Midlands,England,matched (3)
201009,6,610231,126.16,169.375,134.975,85.775,272,01/09/2010,01/09/2010,108500,2010,9,3,matched (3),East Midlands,England,matched (3)
200912,6,610231,111.0662,140,101.49,69.625,263,01/12/2009,01/12/2009,105319,2009,12,4,matched (3),East Midlands,England,matched (3)
201408,6,610231,162.2222,200,150,125,319,01/08/2014,01/08/2014,111493,2014,8,3,matched (3),East Midlands,England,matched (3)
202010,6,610231,156.8813,191,160,127.3,393,01/10/2020,01/10/2020,116826,2020,10,4,matched (3),East Midlands,England,matched (3)
201307,6,610231,163.8338,210,149.74,117.595,306,01/07/2013,01/07/2013,110722,2013,7,3,matched (3),East Midlands,England,matched (3)
201811,6,610231,147.1943,180,140.36,125,370,01/11/2018,01/11/2018,123289,2018,11,4,matched (3),East Midlands,England,matched (3)
200710,6,610231,103.8369,143.91,99.875,61.1,237,01/10/2007,01/10/2007,105114,2007,10,4,matched (3),East Midlands,England,matched (3)
201707,6,610231,142.9913,172.5,137.275,122.19,354,01/07/2017,01/07/2017,117692,2017,7,3,matched (3),East Midlands,England,matched (3)
201211,6,610231,174.212,216,150,129.99,298,01/11/2012,01/11/2012,112322,2012,11,4,matched (3),East Midlands,England,matched (3)
201309,6,610231,158.4078,200,145,115.2,308,01/09/2013,01/09/2013,111942,2013,9,3,matched (3),East Midlands,England,matched (3)
201604,6,610231,142.2437,162,152,119.975,339,01/04/2016,01/04/2016,116360,2016,4,2,matched (3),East Midlands,England,matched (3)
201708,6,610231,142.9913,172.5,137.275,122.19,355,01/08/2017,01/08/2017,117018,2017,8,3,matched (3),East Midlands,England,matched (3)
200412,6,610231,84.66385,85,77.15,74.73,203,01/12/2004,01/12/2004,106782,2004,12,4,matched (3),East Midlands,England,matched (3)
201602,6,610231,142.2437,162,152,119.975,337,01/02/2016,01/02/2016,111438,2016,2,1,matched (3),East Midlands,England,matched (3)
201709,6,610231,142.9913,172.5,137.275,122.19,356,01/09/2017,01/09/2017,117013,2017,9,3,matched (3),East Midlands,England,matched (3)
201607,6,610231,143.1371,196,144,100,342,01/07/2016,01/07/2016,115033,2016,7,3,matched (3),East Midlands,England,matched (3)
200502,6,610231,89.49934,107.99,82.25,70,205,01/02/2005,01/02/2005,108851,2005,2,1,matched (3),East Midlands,England,matched (3)
201412,6,610231,166.875,210,150,127.5,323,01/12/2014,01/12/2014,111959,2014,12,4,matched (3),East Midlands,England,matched (3)
200711,6,610231,98.44118,120,96.94,65.8,238,01/11/2007,01/11/2007,107436,2007,11,4,matched (3),East Midlands,England,matched (3)
202108,6,610231,157.7278,177.26,160,140,403,01/08/2021,01/08/2021,123477,2021,8,3,matched (3),East Midlands,England,matched (3)
201904,6,610231,140.8262,163.625,140.18,117.5,375,01/04/2019,01/04/2019,128853,2019,4,2,matched (3),East Midlands,England,matched (3)
200703,6,610231,100.4707,141,90,56.4,230,01/03/2007,01/03/2007,99770,2007,3,1,matched (3),East Midlands,England,matched (3)
200606,6,610231,98.62,124.5,97.87,63.45,221,01/06/2006,01/06/2006,110194,2006,6,2,matched (3),East Midlands,England,matched (3)
201107,6,610231,160.4092,201.6,149.72,120,282,01/07/2011,01/07/2011,110938,2011,7,3,matched (3),East Midlands,England,matched (3)
200704,6,610231,103.7871,141,100,65.8,231,01/04/2007,01/04/2007,101168,2007,4,2,matched (3),East Midlands,England,matched (3)
201509,6,610231,166.875,210,150,127.5,332,01/09/2015,01/09/2015,115298,2015,9,3,matched (3),East Midlands,England,matched (3)
201910,6,610231,149,174.99,146,140.36,381,01/10/2019,01/10/2019,127514,2019,10,4,matched (3),East Midlands,England,matched (3)
201503,6,610231,166.875,210,150,127.5,326,01/03/2015,01/03/2015,113759,2015,3,1,matched (3),East Midlands,England,matched (3)
201810,6,610231,139.795,177.5,140.18,106.5,369,01/10/2018,01/10/2018,124191,2018,10,4,matched (3),East Midlands,England,matched (3)
202101,6,610231,158.9214,198,160,96,396,01/01/2021,01/01/2021,94079,2021,1,1,matched (3),East Midlands,England,matched (3)
200511,6,610231,80.6325,89.065,72.61501,51.115,214,01/11/2005,01/11/2005,104534,2005,11,4,matched (3),East Midlands,England,matched (3)
201103,6,610231,159.3564,200,154.86,117,278,01/03/2011,01/03/2011,111703,2011,3,1,matched (3),East Midlands,England,matched (3)
202007,6,610231,152.32,174,158.6,130,390,01/07/2020,01/07/2020,102371,2020,7,3,matched (3),East Midlands,England,matched (3)
201204,6,610231,171.4569,216,149.86,132.5,291,01/04/2012,01/04/2012,111722,2012,4,2,matched (3),East Midlands,England,matched (3)
201008,6,610231,126.16,169.375,134.975,85.775,271,01/08/2010,01/08/2010,108091,2010,8,3,matched (3),East Midlands,England,matched (3)
202012,6,610231,156.6357,198,160,96,395,01/12/2020,01/12/2020,94790,2020,12,4,matched (3),East Midlands,England,matched (3)
201303,6,610231,157.067,200,145,115.2,302,01/03/2013,01/03/2013,112073,2013,3,1,matched (3),East Midlands,England,matched (3)
201110,6,610231,163.8769,201.6,145,120,285,01/10/2011,01/10/2011,112689,2011,10,4,matched (3),East Midlands,England,matched (3)
201505,6,610231,166.875,210,150,127.5,328,01/05/2015,01/05/2015,116093,2015,5,2,matched (3),East Midlands,England,matched (3)
200707,6,610231,107.0647,146.82,105.75,65.8,234,01/07/2007,01/07/2007,103584,2007,7,3,matched (3),East Midlands,England,matched (3)
200405,6,610231,70.65357,85,74.50999,47,196,01/05/2004,01/05/2004,107319,2004,5,2,matched (3),East Midlands,England,matched (3)
201511,6,610231,167.5,210,175,125,334,01/11/2015,01/11/2015,114300,2015,11,4,matched (3),East Midlands,England,matched (3)
201302,6,610231,170.1285,216,154.48,119.99,301,01/02/2013,01/02/2013,108915,2013,2,1,matched (3),East Midlands,England,matched (3)
201112,6,610231,162.3377,201.6,145,119.99,287,01/12/2011,01/12/2011,113770,2011,12,4,matched (3),East Midlands,England,matched (3)
201002,6,610231,109.3986,145,111.675,61.68,265,01/02/2010,01/02/2010,97889,2010,2,1,matched (3),East Midlands,England,matched (3)
200505,6,610231,76.43083,86.565,77.36,65,208,01/05/2005,01/05/2005,111815,2005,5,2,matched (3),East Midlands,England,matched (3)
201104,6,610231,158.3993,200,149.72,117,279,01/04/2011,01/04/2011,110135,2011,4,2,matched (3),East Midlands,England,matched (3)
201909,6,610231,149,174.99,146,140.36,380,01/09/2019,01/09/2019,127702,2019,9,3,matched (3),East Midlands,England,matched (3)
202208,6,610231,174.3789,188.66,175.21,140,415,01/08/2022,01/08/2022,125392,2022,8,3,matched (3),East Midlands,England,matched (3)
201804,6,610231,147.1943,186,140.36,125,363,01/04/2018,01/04/2018,126219,2018,4,2,matched (3),East Midlands,England,matched (3)
201603,6,610231,142.2437,162,152,119.975,338,01/03/2016,01/03/2016,114522,2016,3,1,matched (3),East Midlands,England,matched (3)
201005,6,610231,117.364,164.5,119.95,61.68,268,01/05/2010,01/05/2010,105655,2010,5,2,matched (3),East Midlands,England,matched (3)
200612,6,610231,103.6853,141,110,57.58,227,01/12/2006,01/12/2006,107974,2006,12,4,matched (3),East Midlands,England,matched (3)
201102,6,610231,156.7993,198.72,149.72,117,277,01/02/2011,01/02/2011,107243,2011,2,1,matched (3),East Midlands,England,matched (3)
201504,6,610231,166.875,210,150,127.5,327,01/04/2015,01/04/2015,115935,2015,4,2,matched (3),East Midlands,England,matched (3)
201802,6,610231,139.1,173,137.3,106.6,361,01/02/2018,01/02/2018,122581,2018,2,1,matched (3),East Midlands,England,matched (3)
201710,6,610231,143.1163,173,137.275,122.19,357,01/10/2017,01/10/2017,116488,2017,10,4,matched (3),East Midlands,England,matched (3)
202011,6,610231,156.6357,198,160,96,394,01/11/2020,01/11/2020,82553,2020,11,4,matched (3),East Midlands,England,matched (3)
202105,6,610231,154.1478,177.26,150,140,400,01/05/2021,01/05/2021,95210,2021,5,2,matched (3),East Midlands,England,matched (3)
201405,6,610231,161.6667,200,150,125,316,01/05/2014,01/05/2014,111915,2014,5,2,matched (3),East Midlands,England,matched (3)
201003,6,610231,117.364,164.5,119.95,61.68,266,01/03/2010,01/03/2010,102189,2010,3,1,matched (3),East Midlands,England,matched (3)
200801,6,610231,104.0931,142.5,101.345,61.1,240,01/01/2008,01/01/2008,102691,2008,1,1,matched (3),East Midlands,England,matched (3)
200709,6,610231,109.7892,146.82,115,65.8,236,01/09/2007,01/09/2007,103769,2007,9,3,matched (3),East Midlands,England,matched (3)
200408,6,610231,74.74,83.625,74.50999,51.7,199,01/08/2004,01/08/2004,105050,2004,8,3,matched (3),East Midlands,England,matched (3)
201701,6,610231,147.745,179,152,124.98,348,01/01/2017,01/01/2017,115625,2017,1,1,matched (3),East Midlands,England,matched (3)
201111,6,610231,163.8769,201.6,145,120,286,01/11/2011,01/11/2011,112558,2011,11,4,matched (3),East Midlands,England,matched (3)
200404,6,610231,72.62692,85,75,56.4,195,01/04/2004,01/04/2004,105509,2004,4,2,matched (3),East Midlands,England,matched (3)
200603,6,610231,91.96438,115.225,86.125,51.115,218,01/03/2006,01/03/2006,103882,2006,3,1,matched (3),East Midlands,England,matched (3)
200512,6,610231,87.24187,105,78.49001,51.115,215,01/12/2005,01/12/2005,109077,2005,12,4,matched (3),East Midlands,England,matched (3)
200904,6,610231,124.854,161,119.95,87.27,255,01/04/2009,01/04/2009,99211,2009,4,2,matched (3),East Midlands,England,matched (3)
200410,6,610231,76.43437,83.625,75.69,51.7,201,01/10/2004,01/10/2004,105471,2004,10,4,matched (3),East Midlands,England,matched (3)
201406,6,610231,161.6667,200,150,125,317,01/06/2014,01/06/2014,112673,2014,6,2,matched (3),East Midlands,England,matched (3)
200812,6,610231,109.8706,150,104.87,60.37,251,01/12/2008,01/12/2008,101854,2008,12,4,matched (3),East Midlands,England,matched (3)
202009,6,610231,150.1313,179,159.3,113,392,01/09/2020,01/09/2020,116062,2020,9,3,matched (3),East Midlands,England,matched (3)
200804,6,610231,103.7435,140,96.94,65.8,243,01/04/2008,01/04/2008,99887,2008,4,2,matched (3),East Midlands,England,matched (3)
200911,6,610231,111.0662,140,101.49,69.625,262,01/11/2009,01/11/2009,104223,2009,11,4,matched (3),East Midlands,England,matched (3)
202112,6,610231,157.6789,188.66,150,140,407,01/12/2021,01/12/2021,123086,2021,12,4,matched (3),East Midlands,England,matched (3)
201010,6,610231,126.16,169.375,134.975,85.775,273,01/10/2010,01/10/2010,109466,2010,10,4,matched (3),East Midlands,England,matched (3)
201212,6,610231,174.212,216,150,129.99,299,01/12/2012,01/12/2012,112522,2012,12,4,matched (3),East Midlands,England,matched (3)
202107,6,610231,155.4162,187.13,155,118.535,402,01/07/2021,01/07/2021,122056,2021,7,3,matched (3),East Midlands,England,matched (3)
200808,6,610231,109.6441,141,105.75,71.68,247,01/08/2008,01/08/2008,102314,2008,8,3,matched (3),East Midlands,England,matched (3)
200903,6,610231,119.0059,141,101.92,80,254,01/03/2009,01/03/2009,97144,2009,3,1,matched (3),East Midlands,England,matched (3)
201912,6,610231,152.0011,174.99,159.62,146,383,01/12/2019,01/12/2019,127767,2019,12,4,matched (3),East Midlands,England,matched (3)
202203,6,610231,161.4433,188.66,163.9,140,410,01/03/2022,01/03/2022,125713,2022,3,1,matched (3),East Midlands,England,matched (3)
200510,6,610231,84.525,100.815,78.49001,52.88,213,01/10/2005,01/10/2005,108500,2005,10,4,matched (3),East Midlands,England,matched (3)
200508,6,610231,88.9325,111.04,81.12,68.62,211,01/08/2005,01/08/2005,111794,2005,8,3,matched (3),East Midlands,England,matched (3)
201805,6,610231,148.3933,186,150.18,125,364,01/05/2018,01/05/2018,126941,2018,5,2,matched (3),East Midlands,England,matched (3)
200509,6,610231,88.81286,111.63,81.12,68.15,212,01/09/2005,01/09/2005,111426,2005,9,3,matched (3),East Midlands,England,matched (3)
201311,6,610231,163.4,210,150.5,115.1,310,01/11/2013,01/11/2013,111887,2013,11,4,matched (3),East Midlands,England,matched (3)
202201,6,610231,163.7878,188.66,168,140,408,01/01/2022,01/01/2022,123655,2022,1,1,matched (3),East Midlands,England,matched (3)
200507,6,610231,88.86134,111.63,79.99,68.15,210,01/07/2005,01/07/2005,112702,2005,7,3,matched (3),East Midlands,England,matched (3)
202202,6,610231,161.4433,188.66,163.9,140,409,01/02/2022,01/02/2022,121928,2022,2,1,matched (3),East Midlands,England,matched (3)
201402,6,610231,161.1111,200,145,125,313,01/02/2014,01/02/2014,108434,2014,2,1,matched (3),East Midlands,England,matched (3)
201106,6,610231,160.4092,201.6,149.72,120,281,01/06/2011,01/06/2011,110923,2011,6,2,matched (3),East Midlands,England,matched (3)
201906,6,610231,145.6017,174,143.625,140.36,377,01/06/2019,01/06/2019,129075,2019,6,2,matched (3),East Midlands,England,matched (3)
201401,6,610231,158.4667,200,145,115.2,312,01/01/2014,01/01/2014,113219,2014,1,1,matched (3),East Midlands,England,matched (3)
200607,6,610231,108.986,141,110.45,70.5,222,01/07/2006,01/07/2006,107021,2006,7,3,matched (3),East Midlands,England,matched (3)
201612,6,610231,152.1187,185.475,161,127,347,01/12/2016,01/12/2016,115774,2016,12,4,matched (3),East Midlands,England,matched (3)
202106,6,610231,155.4162,187.13,155,118.535,401,01/06/2021,01/06/2021,109408,2021,6,2,matched (3),East Midlands,England,matched (3)
201611,6,610231,145.8687,168.475,158,122,346,01/11/2016,01/11/2016,114503,2016,11,4,matched (3),East Midlands,England,matched (3)
202104,6,610231,154.1478,177.26,150,140,399,01/04/2021,01/04/2021,102092,2021,4,2,matched (3),East Midlands,England,matched (3)
201907,6,610231,142.7513,165,144.825,125.18,378,01/07/2019,01/07/2019,128486,2019,7,3,matched (3),East Midlands,England,matched (3)
201001,6,610231,117.502,160,103.4,61.68,264,01/01/2010,01/01/2010,101545,2010,1,1,matched (3),East Midlands,England,matched (3)
201006,6,610231,109.7469,145,103.4,61.68,269,01/06/2010,01/06/2010,106532,2010,6,2,matched (3),East Midlands,England,matched (3)
200608,6,610231,110.552,152.49,110.45,70.5,223,01/08/2006,01/08/2006,105147,2006,8,3,matched (3),East Midlands,England,matched (3)
200705,6,610231,104.1229,141,100,65.8,232,01/05/2007,01/05/2007,102992,2007,5,2,matched (3),East Midlands,England,matched (3)
201206,6,610231,173.546,216,150,120,293,01/06/2012,01/06/2012,113464,2012,6,2,matched (3),East Midlands,England,matched (3)
201903,6,610231,132.6586,141.25,140,110,374,01/03/2019,01/03/2019,127885,2019,3,1,matched (3),East Midlands,England,matched (3)
202005,6,610231,154.46,174,158.6,144,388,01/05/2020,01/05/2020,85259,2020,5,2,matched (3),East Midlands,England,matched (3)
201108,6,610231,162.8657,201.6,147.36,120,283,01/08/2011,01/08/2011,111624,2011,8,3,matched (3),East Midlands,England,matched (3)
200901,6,610231,99.17438,136.56,95.545,61.045,252,01/01/2009,01/01/2009,98184,2009,1,1,matched (3),East Midlands,England,matched (3)
200609,6,610231,102.3012,137.78,100.225,64.04,224,01/09/2006,01/09/2006,105598,2006,9,3,matched (3),East Midlands,England,matched (3)
201403,6,610231,161.6667,200,150,125,314,01/03/2014,01/03/2014,111378,2014,3,1,matched (3),East Midlands,England,matched (3)
202111,6,610231,156.3938,194.33,150,120.245,406,01/11/2021,01/11/2021,123532,2021,11,4,matched (3),East Midlands,England,matched (3)
201502,6,610231,169.2857,220,150,120,325,01/02/2015,01/02/2015,110362,2015,2,1,matched (3),East Midlands,England,matched (3)
201404,6,610231,161.6667,200,150,125,315,01/04/2014,01/04/2014,110845,2014,4,2,matched (3),East Midlands,England,matched (3)
201808,6,610231,141.67,180.5,140.18,106.5,367,01/08/2018,01/08/2018,124079,2018,8,3,matched (3),East Midlands,England,matched (3)
201512,6,610231,166.4,200,162,150,335,01/12/2015,01/12/2015,114817,2015,12,4,matched (3),East Midlands,England,matched (3)
201706,6,610231,142.9913,172.5,137.275,122.19,353,01/06/2017,01/06/2017,117390,2017,6,2,matched (3),East Midlands,England,matched (3)
200701,6,610231,98.75066,141,90,56.4,228,01/01/2007,01/01/2007,94734,2007,1,1,matched (3),East Midlands,England,matched (3)
201610,6,610231,145.8687,168.475,158,122,345,01/10/2016,01/10/2016,114629,2016,10,4,matched (3),East Midlands,England,matched (3)
201210,6,610231,174.212,216,150,129.99,297,01/10/2012,01/10/2012,113193,2012,10,4,matched (3),East Midlands,England,matched (3)
200907,6,610231,114.0627,141,101.78,78.88,258,01/07/2009,01/07/2009,100430,2009,7,3,matched (3),East Midlands,England,matched (3)
200702,6,610231,98.75066,141,90,56.4,229,01/02/2007,01/02/2007,94993,2007,2,1,matched (3),East Midlands,England,matched (3)
202205,6,610231,165.2189,188.66,175.21,140,412,01/05/2022,01/05/2022,127155,2022,5,2,matched (3),East Midlands,England,matched (3)
202003,6,610231,151.44,177,159.11,121,386,01/03/2020,01/03/2020,118933,2020,3,1,matched (3),East Midlands,England,matched (3)
201803,6,610231,147.1943,186,140.36,125,362,01/03/2018,01/03/2018,125211,2018,3,1,matched (3),East Midlands,England,matched (3)
200501,6,610231,80.18616,88.13,82.25,74.73,204,01/01/2005,01/01/2005,103613,2005,1,1,matched (3),East Midlands,England,matched (3)
201801,6,610231,139.1,173,137.3,106.6,360,01/01/2018,01/01/2018,116458,2018,1,1,matched (3),East Midlands,England,matched (3)
202207,6,610231,171.2189,188.66,175.21,140,414,01/07/2022,01/07/2022,127040,2022,7,3,matched (3),East Midlands,England,matched (3)
201007,6,610231,119.0993,164.5,124.95,70.5,270,01/07/2010,01/07/2010,107229,2010,7,3,matched (3),East Midlands,England,matched (3)
